prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-90-00,9441279,-466,-16370,794,-24,-4,-10
FF-0F-91-00,9506815,-446,-16426,772,-24,-4,-10
FF-0F-92-00,9572351,-450,-16364,726,-22,-3,-10
FF-0F-93-00,9637887,-480,-16422,624,-22,-3,-10
FF-0F-94-00,9703423,-514,-16396,946,-26,-4,-10
FF-0F-95-00,9768959,-454,-16432,864,-26,-4,-10
FF-0F-96-00,9834495,-494,-16352,688,-23,-4,-8
FF-0F-97-00,9900031,-466,-16314,792,-23,-4,-8
FF-0F-98-00,9965567,-464,-16398,842,-24,-4,-9
FF-0F-99-00,10031103,-478,-16388,868,-24,-4,-9
FF-0F-9A-00,10096639,-506,-16388,674,-23,-4,-8
FF-0F-9B-00,10162175,-460,-16424,742,-23,-4,-8
FF-0F-9C-00,10227711,-466,-16378,910,-23,-4,-9
FF-0F-9D-00,10293247,-394,-16356,962,-23,-4,-9
FF-0F-9E-00,10358783,-478,-16350,692,-25,-3,-9
FF-0F-9F-00,10424319,-448,-16364,784,-25,-3,-9
FF-0F-A0-00,10489855,-446,-16406,842,-24,-4,-10
FF-0F-A1-00,10555391,-438,-16386,840,-24,-4,-10
FF-0F-A2-00,10620927,-482,-16462,732,-25,-3,-9
FF-0F-A3-00,10686463,-500,-16326,682,-25,-3,-9
FF-0F-A4-00,10751999,-474,-16406,882,-24,-4,-9
FF-0F-A5-00,10817535,-494,-16422,830,-24,-4,-9
FF-0F-A6-00,10883071,-488,-16304,768,-25,-3,-10
FF-0F-A7-00,10948607,-490,-16394,720,-25,-3,-10
FF-0F-A8-00,11014143,-510,-16350,786,-25,-3,-10
FF-0F-A9-00,11079679,-434,-16436,730,-23,-4,-10
FF-0F-AA-00,11145215,-508,-16368,648,-23,-4,-10
FF-0F-AB-00,11210751,-456,-16350,762,-24,-3,-9
FF-0F-AC-00,11276287,-488,-16364,752,-24,-3,-9
FF-0F-AD-00,11341823,-478,-16462,858,-25,-4,-9
FF-0F-AE-00,11407359,-500,-16348,836,-25,-4,-9
FF-0F-AF-00,11472895,-490,-16394,888,-24,-5,-7
FF-0F-B0-00,11538431,-462,-16446,818,-24,-5,-7
FF-0F-B1-00,11603967,-502,-16316,788,-25,-3,-9
FF-0F-B2-00,11669503,-500,-16448,806,-25,-3,-9
FF-0F-B3-00,11735039,-518,-16360,720,-24,-4,-8
FF-0F-B4-00,11800575,-454,-16332,752,-24,-4,-8
FF-0F-B5-00,11866111,-490,-16434,916,-24,-4,-9
FF-0F-B6-00,11931647,-500,-16358,844,-24,-4,-9
FF-0F-B7-00,11997183,-458,-16364,752,-24,-4,-9
FF-0F-B8-00,12062719,-476,-16416,718,-24,-4,-9
FF-0F-B9-00,12128255,-460,-16350,764,-24,-3,-10
FF-0F-BA-00,12193791,-484,-16432,786,-24,-3,-10
FF-0F-BB-00,12259327,-452,-16378,740,-24,-4,-9
FF-0F-BC-00,12324863,-514,-16382,788,-24,-4,-9
FF-0F-BD-00,12390399,-448,-16384,834,-25,-4,-10
FF-0F-BE-00,12455935,-484,-16400,820,-25,-4,-10
FF-0F-BF-00,12521471,-490,-16398,808,-24,-3,-10
FF-0F-C0-00,12587007,-526,-16422,808,-24,-3,-10
FF-0F-C1-00,12652543,-490,-16368,758,-24,-4,-10
FF-0F-C2-00,12718079,-514,-16356,824,-24,-4,-10
FF-0F-C3-00,12783615,-468,-16392,760,-23,-4,-11
FF-0F-C4-00,12849151,-528,-16400,690,-23,-4,-11
FF-0F-C5-00,12914687,-466,-16388,818,-24,-3,-10
FF-0F-C6-00,12980223,-472,-16430,858,-24,-3,-10
FF-0F-C7-00,13045759,-496,-16382,780,-24,-3,-10
FF-0F-C8-00,13111295,-442,-16376,872,-25,-4,-11
FF-0F-C9-00,13176831,-470,-16364,780,-25,-4,-11
FF-0F-CA-00,13242367,-448,-16398,810,-25,-4,-10
FF-0F-CB-00,13307903,-502,-16358,884,-25,-4,-10
FF-0F-CC-00,13373439,-452,-16390,808,-24,-5,-10
FF-0F-CD-00,13438975,-486,-16374,672,-24,-5,-10
FF-0F-CE-00,13504511,-524,-16402,762,-24,-3,-10
FF-0F-CF-00,13570047,-518,-16426,760,-24,-3,-10
FF-0F-D0-00,13635583,-500,-16364,850,-25,-5,-11
FF-0F-D1-00,13701119,-524,-16356,782,-25,-5,-11
FF-0F-D2-00,13766655,-452,-16366,762,-24,-4,-12
FF-0F-D3-00,13832191,-428,-16408,908,-24,-4,-12
FF-0F-D4-00,13897727,-478,-16346,706,-24,-3,-11
FF-0F-D5-00,13963263,-488,-16440,746,-24,-3,-11
FF-0F-D6-00,14028799,-422,-16378,820,-25,-4,-10
FF-0F-D7-00,14094335,-478,-16454,750,-25,-4,-10
FF-0F-D8-00,14159871,-446,-16386,852,-24,-5,-10
FF-0F-D9-00,14225407,-478,-16398,876,-24,-5,-10
FF-0F-DA-00,14290943,-474,-16346,824,-24,-4,-10
FF-0F-DB-00,14356479,-518,-16378,738,-24,-4,-10
FF-0F-DC-00,14422015,-500,-16394,808,-25,-4,-10
FF-0F-DD-00,14487551,-494,-16354,654,-25,-4,-10
FF-0F-DE-00,14553087,-424,-16394,788,-23,-4,-10
FF-0F-DF-00,14618623,-450,-16472,910,-23,-4,-10
FF-0F-E0-00,14684159,-536,-16314,792,-23,-3,-11
FF-0F-E1-00,14749695,-494,-16404,862,-23,-3,-11
FF-0F-E2-00,14815231,-512,-16346,836,-25,-4,-11
FF-0F-E3-00,14880767,-450,-16388,808,-25,-4,-11
FF-0F-E4-00,14946303,-470,-16390,750,-25,-3,-10
FF-0F-E5-00,15011839,-482,-16400,678,-25,-3,-10
FF-0F-E6-00,15077375,-500,-16382,802,-25,-3,-10
FF-0F-E7-00,15142911,-446,-16418,870,-23,-3,-11
FF-0F-E8-00,15208447,-518,-16388,816,-23,-3,-11
FF-0F-E9-00,15273983,-484,-16338,808,-26,-4,-10
FF-0F-EA-00,15339519,-466,-16412,844,-26,-4,-10
FF-0F-EB-00,15405055,-472,-16376,798,-22,-4,-11
FF-0F-EC-00,15470591,-466,-16456,798,-22,-4,-11
FF-0F-ED-00,15536127,-526,-16346,804,-23,-4,-10
FF-0F-EE-00,15601663,-512,-16402,668,-23,-4,-10
FF-0F-EF-00,15667199,-404,-16382,858,-25,-4,-11
FF-0F-F0-00,15732735,-436,-16396,858,-25,-4,-11
FF-0F-F1-00,15798271,-482,-16398,808,-23,-4,-11
FF-0F-F2-00,15863807,-466,-16394,700,-23,-4,-11
FF-0F-F3-00,15929343,-502,-16374,828,-24,-4,-10
FF-0F-F4-00,15994879,-454,-16364,730,-24,-4,-10
FF-0F-F5-00,16060415,-464,-16400,812,-25,-4,-10
FF-0F-F6-00,16125951,-510,-16440,800,-25,-4,-10
FF-0F-F7-00,16191487,-472,-16372,744,-23,-4,-11
FF-0F-F8-00,16257023,-508,-16416,794,-23,-4,-11
FF-0F-F9-00,16322559,-460,-16442,936,-23,-5,-10
FF-0F-FA-00,16388095,-524,-16382,800,-23,-5,-10
FF-0F-FB-00,16453631,-478,-16418,766,-25,-3,-11
FF-0F-FC-00,16519167,-502,-16370,800,-25,-3,-11
FF-0F-FD-00,16584703,-484,-16420,790,-23,-4,-11
FF-0F-FE-00,16650239,-518,-16388,706,-23,-4,-11
FF-0F-FF-00,16715775,-514,-16408,758,-24,-4,-11
FF-0F-00-01,16781311,-440,-16406,782,-24,-4,-11
FF-0F-01-01,16846847,-508,-16388,846,-24,-4,-11
FF-0F-02-01,16912383,-454,-16382,850,-24,-4,-11
FF-0F-03-01,16977919,-460,-16396,822,-24,-4,-9
FF-0F-04-01,17043455,-490,-16392,820,-24,-4,-9
