prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-8A-00,9048063,366,16344,-286,-23,-3,-11
FF-0F-8B-00,9113599,388,16352,-204,-23,-3,-11
FF-0F-8C-00,9179135,390,16260,-248,-23,-4,-10
FF-0F-8D-00,9244671,352,16354,-302,-23,-4,-10
FF-0F-8E-00,9310207,352,16372,-198,-26,-3,-8
FF-0F-8F-00,9375743,400,16386,-220,-26,-3,-8
FF-0F-90-00,9441279,366,16344,-340,-23,-4,-8
FF-0F-91-00,9506815,362,16342,-434,-23,-4,-8
FF-0F-92-00,9572351,326,16360,-324,-25,-4,-9
FF-0F-93-00,9637887,338,16354,-224,-25,-4,-9
FF-0F-94-00,9703423,396,16362,-250,-25,-3,-9
FF-0F-95-00,9768959,342,16372,-328,-25,-3,-9
FF-0F-96-00,9834495,362,16346,-328,-24,-4,-10
FF-0F-97-00,9900031,394,16348,-274,-24,-4,-10
FF-0F-98-00,9965567,368,16338,-208,-23,-3,-9
FF-0F-99-00,10031103,352,16362,-314,-23,-3,-9
FF-0F-9A-00,10096639,350,16342,-358,-25,-3,-8
FF-0F-9B-00,10162175,298,16390,-250,-25,-3,-8
FF-0F-9C-00,10227711,364,16324,-234,-25,-3,-8
FF-0F-9D-00,10293247,338,16306,-174,-25,-2,-9
FF-0F-9E-00,10358783,382,16294,-340,-25,-2,-9
FF-0F-9F-00,10424319,362,16324,-246,-24,-3,-9
FF-0F-A0-00,10489855,362,16348,-332,-24,-3,-9
FF-0F-A1-00,10555391,386,16336,-196,-25,-4,-10
FF-0F-A2-00,10620927,356,16330,-306,-25,-4,-10
FF-0F-A3-00,10686463,340,16376,-250,-22,-4,-11
FF-0F-A4-00,10751999,398,16336,-142,-22,-4,-11
FF-0F-A5-00,10817535,318,16446,-124,-25,-4,-10
FF-0F-A6-00,10883071,306,16338,-300,-25,-4,-10
FF-0F-A7-00,10948607,470,16322,-274,-24,-5,-10
FF-0F-A8-00,11014143,406,16292,-192,-24,-5,-10
FF-0F-A9-00,11079679,328,16356,-280,-24,-3,-11
FF-0F-AA-00,11145215,302,16368,-242,-24,-3,-11
FF-0F-AB-00,11210751,366,16448,-316,-24,-3,-11
FF-0F-AC-00,11276287,388,16306,-178,-24,-3,-11
FF-0F-AD-00,11341823,358,16300,-232,-24,-3,-11
FF-0F-AE-00,11407359,394,16304,-326,-24,-3,-11
FF-0F-AF-00,11472895,412,16396,-292,-25,-4,-11
FF-0F-B0-00,11538431,390,16280,-162,-25,-4,-11
FF-0F-B1-00,11603967,358,16260,-60,-23,-5,-11
FF-0F-B2-00,11669503,346,16352,-118,-23,-5,-11
FF-0F-B3-00,11735039,340,16372,-340,-22,-4,-12
FF-0F-B4-00,11800575,390,16298,-426,-22,-4,-12
FF-0F-B5-00,11866111,318,16372,-198,-25,-3,-11
FF-0F-B6-00,11931647,364,16360,-148,-25,-3,-11
FF-0F-B7-00,11997183,364,16440,-220,-26,-3,-10
FF-0F-B8-00,12062719,362,16368,-158,-26,-3,-10
FF-0F-B9-00,12128255,340,16356,-304,-23,-5,-12
FF-0F-BA-00,12193791,352,16312,-194,-23,-5,-12
FF-0F-BB-00,12259327,374,16354,-270,-23,-5,-12
FF-0F-BC-00,12324863,382,16336,-224,-24,-3,-10
FF-0F-BD-00,12390399,394,16356,-160,-24,-3,-10
FF-0F-BE-00,12455935,366,16318,-94,-26,-4,-10
FF-0F-BF-00,12521471,340,16352,-264,-26,-4,-10
FF-0F-C0-00,12587007,346,16372,-312,-21,-4,-12
FF-0F-C1-00,12652543,382,16360,-232,-21,-4,-12
FF-0F-C2-00,12718079,358,16354,-236,-23,-4,-10
FF-0F-C3-00,12783615,350,16338,-222,-23,-4,-10
FF-0F-C4-00,12849151,358,16354,-302,-25,-4,-11
FF-0F-C5-00,12914687,348,16354,-218,-25,-4,-11
FF-0F-C6-00,12980223,352,16392,-212,-26,-5,-11
