prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-31-00,3215359,-1192,-1228,16668,-25,-2,-10
FF-0F-32-00,3280895,-1176,-1258,16692,-25,-2,-10
FF-0F-33-00,3346431,-1162,-1162,16676,-25,-3,-10
FF-0F-34-00,3411967,-1192,-1276,16680,-25,-3,-10
FF-0F-35-00,3477503,-1186,-1178,16636,-26,-3,-10
FF-0F-36-00,3543039,-1222,-1222,16666,-26,-3,-10
FF-0F-37-00,3608575,-1202,-1174,16682,-25,-2,-10
FF-0F-38-00,3674111,-1200,-1214,16740,-25,-2,-10
FF-0F-39-00,3739647,-1200,-1258,16680,-25,-3,-11
FF-0F-3A-00,3805183,-1184,-1226,16646,-25,-3,-11
FF-0F-3B-00,3870719,-1136,-1168,16686,-24,-3,-10
FF-0F-3C-00,3936255,-1200,-1244,16714,-24,-3,-10
FF-0F-3D-00,4001791,-1160,-1158,16668,-25,-3,-11
FF-0F-3E-00,4067327,-1162,-1228,16648,-25,-3,-11
FF-0F-3F-00,4132863,-1200,-1168,16712,-24,-3,-9
FF-0F-40-00,4198399,-1178,-1438,16592,-24,-3,-9
FF-0F-41-00,4263935,-1128,-1308,16616,-27,-3,-9
FF-0F-42-00,4329471,-1072,-1288,16728,-27,-3,-9
FF-0F-43-00,4395007,-1008,-1154,16582,-10,3,-9
FF-0F-44-00,4460543,-896,-1478,16438,-10,3,-9
FF-0F-45-00,4526079,-950,-1600,16372,45,-6,-11
FF-0F-46-00,4591615,-1158,-1014,16244,45,-6,-11
FF-0F-47-00,4657151,-1310,412,16276,144,14,-23
FF-0F-48-00,4722687,-1658,348,16282,144,14,-23
FF-0F-49-00,4788223,-1532,-994,17990,144,14,-23
FF-0F-4A-00,4853759,-506,-2686,19256,-414,97,43
FF-0F-4B-00,4919295,-1322,-1214,11784,-414,97,43
FF-0F-4C-00,4984831,-2612,-5838,12564,-408,-69,24
FF-0F-4D-00,5050367,-1278,-2224,17690,-408,-69,24
FF-0F-4E-00,5115903,-1034,-998,17696,57,-79,-12
FF-0F-4F-00,5181439,-1086,-1904,16788,57,-79,-12
FF-0F-50-00,5246975,-1226,-1514,16478,-12,-28,-19
FF-0F-51-00,5312511,-1334,-1670,16758,-12,-28,-19
FF-0F-52-00,5378047,-1118,-1570,16952,-29,-12,-6
FF-0F-53-00,5443583,-710,-2168,16894,-29,-12,-6
FF-0F-54-00,5509119,-612,-1022,15846,75,-13,11
FF-0F-55-00,5574655,-1010,-924,16940,75,-13,11
FF-0F-56-00,5640191,-1472,-504,16246,-26,61,0
FF-0F-57-00,5705727,-1574,-2204,16782,-26,61,0
FF-0F-58-00,5771263,-920,-2708,16834,-218,108,109
FF-0F-59-00,5836799,-904,-1074,16942,-218,108,109
FF-0F-5A-00,5902335,-2150,-1074,16828,4,67,-45
FF-0F-5B-00,5967871,-1978,-1988,16768,4,67,-45
FF-0F-5C-00,6033407,-1282,-1830,16430,-4,-9,9
FF-0F-5D-00,6098943,-850,-2388,16624,-4,-9,9
FF-0F-5E-00,6164479,-750,-1830,16398,367,103,5
FF-0F-5F-00,6230015,-1064,-954,16462,367,103,5
FF-0F-60-00,6295551,-976,-364,16624,742,214,6
FF-0F-61-00,6361087,-1370,-1594,18114,742,214,6
FF-0F-62-00,6426623,-2088,-1318,16928,522,135,8
FF-0F-63-00,6492159,-990,-606,16602,522,135,8
FF-0F-64-00,6557695,-868,1582,15754,425,-32,-32
FF-0F-65-00,6623231,-314,-1422,17092,425,-32,-32
FF-0F-66-00,6688767,130,-158,16572,8,49,-21
FF-0F-67-00,6754303,352,362,16238,8,49,-21
FF-0F-68-00,6819839,1462,-970,16658,8,49,-21
FF-0F-69-00,6885375,-266,-554,16380,-208,27,-21
FF-0F-6A-00,6950911,1150,-1064,18360,-208,27,-21
FF-0F-6B-00,7016447,2486,-546,16558,-493,89,-39
FF-0F-6C-00,7081983,2624,-1210,17798,-493,89,-39
FF-0F-6D-00,7147519,3660,-662,16606,-256,-36,-33
FF-0F-6E-00,7213055,2904,-290,17196,-256,-36,-33
FF-0F-6F-00,7278591,5354,-1448,13948,-37,-22,-53
FF-0F-70-00,7344127,1792,-930,17850,-37,-22,-53
FF-0F-71-00,7409663,4256,1636,12718,4,11,-73
FF-0F-72-00,7475199,2456,-2058,17520,4,11,-73
FF-0F-73-00,7540735,2026,-1670,17886,191,49,-46
FF-0F-74-00,7606271,3888,-1676,17764,191,49,-46
FF-0F-75-00,7671807,2494,-3312,17124,447,29,-336
FF-0F-76-00,7737343,4910,2138,15128,447,29,-336
FF-0F-77-00,7802879,2998,-128,10582,863,-95,-576
FF-0F-78-00,7868415,3600,-1052,13096,863,-95,-576
FF-0F-79-00,7933951,5644,-1268,11460,18,-156,-606
FF-0F-7A-00,7999487,7396,-942,7702,18,-156,-606
FF-0F-7B-00,8065023,7414,-6310,10764,-47,-118,-553
FF-0F-7C-00,8130559,-3950,-1130,27966,-47,-118,-553
FF-0F-7D-00,8196095,6758,-2496,12932,160,100,-581
FF-0F-7E-00,8261631,7944,-856,22444,160,100,-581
FF-0F-7F-00,8327167,208,-1542,27368,-207,-90,-629
FF-0F-80-00,8392703,1978,-1494,7220,-207,-90,-629
FF-0F-81-00,8458239,-472,-2686,15816,-70,136,-140
FF-0F-82-00,8523775,-722,-1220,24744,-70,136,-140
FF-0F-83-00,8589311,-644,-1260,19864,-322,-2,41
FF-0F-84-00,8654847,5318,-4412,16278,-322,-2,41
FF-0F-85-00,8720383,2086,-2454,20250,-164,258,217
FF-0F-86-00,8785919,-1400,-2122,20236,-164,258,217
FF-0F-87-00,8851455,-1148,-1324,26462,-164,258,217
FF-0F-88-00,8916991,-874,-4768,20858,-253,10,26
FF-0F-89-00,8982527,-7854,280,23316,-253,10,26
FF-0F-8A-00,9048063,-3306,4548,18408,257,113,-40
FF-0F-8B-00,9113599,-1492,2086,9606,257,113,-40
FF-0F-8C-00,9179135,-2976,-1924,10706,-327,-14,-283
FF-0F-8D-00,9244671,-1904,2338,10262,-327,-14,-283
FF-0F-8E-00,9310207,-6928,-2660,28016,-65,-87,259
FF-0F-8F-00,9375743,-12358,7916,31426,-65,-87,259
FF-0F-90-00,9441279,-10858,28,24530,-441,-250,361
FF-0F-91-00,9506815,-7964,-2082,19206,-441,-250,361
FF-0F-92-00,9572351,-5554,284,14344,275,18,290
FF-0F-93-00,9637887,-6538,502,8314,275,18,290
FF-0F-94-00,9703423,-5182,-1556,10504,-224,18,-98
FF-0F-95-00,9768959,-10318,-5668,258,-224,18,-98
FF-0F-96-00,9834495,-8316,1980,12864,192,30,-49
FF-0F-97-00,9900031,-6856,1002,18418,192,30,-49
FF-0F-98-00,9965567,-6962,-72,17858,95,41,-414
FF-0F-99-00,10031103,-4622,-40,12132,95,41,-414
FF-0F-9A-00,10096639,-7496,24,14752,-362,-36,-138
FF-0F-9B-00,10162175,-6952,-190,15240,-362,-36,-138
FF-0F-9C-00,10227711,-4826,-688,17306,-111,89,53
FF-0F-9D-00,10293247,-6188,-1290,16828,-111,89,53
FF-0F-9E-00,10358783,-6622,-310,16464,67,81,-26
FF-0F-9F-00,10424319,-4978,-892,17098,67,81,-26
FF-0F-A0-00,10489855,-5882,870,15884,93,37,-53
FF-0F-A1-00,10555391,-5486,-1494,16202,93,37,-53
FF-0F-A2-00,10620927,-6806,-600,17020,-89,-23,-2
FF-0F-A3-00,10686463,-5318,-880,16326,-89,-23,-2
FF-0F-A4-00,10751999,-4140,-850,15968,-89,-23,-2
FF-0F-A5-00,10817535,-3188,-838,16598,-89,-23,-2
FF-0F-A6-00,10883071,-1192,-802,17162,-89,-23,-2
FF-0F-A7-00,10948607,-1136,-342,16898,38,-1,-17
FF-0F-A8-00,11014143,-1154,-936,16920,38,-1,-17
FF-0F-A9-00,11079679,-1576,540,17188,-4,-86,-12
FF-0F-AA-00,11145215,-2176,1860,16144,-4,-86,-12
FF-0F-AB-00,11210751,-1862,742,16706,-358,-265,5
FF-0F-AC-00,11276287,-1710,-1208,16150,-358,-265,5
FF-0F-AD-00,11341823,-538,-3074,14052,-1167,-246,76
FF-0F-AE-00,11407359,-40,-4756,13352,-1167,-246,76
FF-0F-AF-00,11472895,-1210,-1130,14978,-482,-92,34
FF-0F-B0-00,11538431,-336,-810,14108,-482,-92,34
FF-0F-B1-00,11603967,-1262,-466,18048,445,-26,-55
FF-0F-B2-00,11669503,-1304,-790,17832,445,-26,-55
FF-0F-B3-00,11735039,-1178,-1726,16494,17,-19,-7
FF-0F-B4-00,11800575,-1254,-804,16254,17,-19,-7
FF-0F-B5-00,11866111,-1192,-1610,16832,-41,-3,-17
FF-0F-B6-00,11931647,-1206,-1008,17258,-41,-3,-17
FF-0F-B7-00,11997183,-1576,-1616,16276,-51,-11,-11
FF-0F-B8-00,12062719,-1268,-1594,16396,-51,-11,-11
FF-0F-B9-00,12128255,-1280,-1184,17028,-46,-8,-10
FF-0F-BA-00,12193791,-1154,-1424,16734,-46,-8,-10
FF-0F-BB-00,12259327,-1208,-1118,16462,-31,-8,-10
FF-0F-BC-00,12324863,-1216,-1372,16618,-31,-8,-10
FF-0F-BD-00,12390399,-1214,-1256,16770,-32,-7,-11
FF-0F-BE-00,12455935,-1056,-1570,16294,-32,-7,-11
FF-0F-BF-00,12521471,-1166,-1214,17008,-32,-6,-11
FF-0F-C0-00,12587007,-1244,-1246,16590,-32,-6,-11
FF-0F-C1-00,12652543,-1242,-1226,16666,-24,-4,-10
FF-0F-C2-00,12718079,-1134,-1420,16610,-24,-4,-10
FF-0F-C3-00,12783615,-1210,-1250,16670,-30,-5,-12
FF-0F-C4-00,12849151,-1240,-1330,16718,-30,-5,-12
FF-0F-C5-00,12914687,-1160,-1190,16654,-30,-5,-12
FF-0F-C6-00,12980223,-1158,-1222,16692,-18,-3,-11
FF-0F-C7-00,13045759,-1206,-1330,16656,-18,-3,-11
FF-0F-C8-00,13111295,-1178,-1172,16548,-34,-5,-13
FF-0F-C9-00,13176831,-1210,-1408,16606,-34,-5,-13
FF-0F-CA-00,13242367,-1206,-1228,16710,-24,-4,-10
FF-0F-CB-00,13307903,-1216,-1306,16738,-24,-4,-10
FF-0F-CC-00,13373439,-1184,-1228,16692,-22,-4,-9
FF-0F-CD-00,13438975,-1232,-1268,16594,-22,-4,-9
FF-0F-CE-00,13504511,-1176,-1234,16642,-20,-2,-10
FF-0F-CF-00,13570047,-1244,-1332,16698,-20,-2,-10
FF-0F-D0-00,13635583,-1274,-1252,16660,-25,-3,-11
FF-0F-D1-00,13701119,-1162,-1318,16622,-25,-3,-11
FF-0F-D2-00,13766655,-1172,-1236,16640,-26,-4,-9
FF-0F-D3-00,13832191,-1218,-1300,16760,-26,-4,-9
FF-0F-D4-00,13897727,-1156,-1150,16590,-26,-4,-12
FF-0F-D5-00,13963263,-1168,-1246,16664,-26,-4,-12
FF-0F-D6-00,14028799,-1220,-1282,16634,-20,-2,-10
FF-0F-D7-00,14094335,-1268,-1600,16480,-20,-2,-10
FF-0F-D8-00,14159871,-1234,-1168,16598,-26,-4,-12
FF-0F-D9-00,14225407,-1214,-1366,16594,-26,-4,-12
FF-0F-DA-00,14290943,-1228,-1220,16690,-23,-3,-13
FF-0F-DB-00,14356479,-1192,-1276,16632,-23,-3,-13
FF-0F-DC-00,14422015,-1186,-1282,16678,-22,-3,-12
FF-0F-DD-00,14487551,-1192,-1258,16648,-22,-3,-12
FF-0F-DE-00,14553087,-1186,-1222,16648,-22,-3,-10
FF-0F-DF-00,14618623,-1190,-1384,16664,-22,-3,-10
FF-0F-E0-00,14684159,-1184,-1198,16724,-22,-3,-11
FF-0F-E1-00,14749695,-1170,-1268,16658,-22,-3,-11
FF-0F-E2-00,14815231,-1192,-1264,16676,-22,-2,-10
FF-0F-E3-00,14880767,-1230,-1282,16504,-22,-2,-10
FF-0F-E4-00,14946303,-1202,-1228,16696,-20,-3,-11
FF-0F-E5-00,15011839,-1238,-1352,16782,-20,-3,-11
FF-0F-E6-00,15077375,-1184,-1172,16762,-20,-3,-11
FF-0F-E7-00,15142911,-1216,-1252,16628,-25,-3,-11
FF-0F-E8-00,15208447,-1214,-1468,16624,-25,-3,-11
FF-0F-E9-00,15273983,-1128,-1044,16622,-24,-2,-10
FF-0F-EA-00,15339519,-1220,-1396,16662,-24,-2,-10
FF-0F-EB-00,15405055,-1250,-1234,16680,-16,-2,-11
FF-0F-EC-00,15470591,-1166,-1298,16664,-16,-2,-11
FF-0F-ED-00,15536127,-1176,-1252,16596,-18,-4,-10
FF-0F-EE-00,15601663,-1220,-1314,16668,-18,-4,-10
FF-0F-EF-00,15667199,-1160,-1294,16656,-16,-4,-10
FF-0F-F0-00,15732735,-1198,-1324,16624,-16,-4,-10
FF-0F-F1-00,15798271,-1226,-1264,16628,-9,-3,-13
FF-0F-F2-00,15863807,-1210,-1244,16678,-9,-3,-13
FF-0F-F3-00,15929343,-1210,-1204,16674,-5,-4,-13
FF-0F-F4-00,15994879,-1190,-1216,16636,-5,-4,-13
FF-0F-F5-00,16060415,-1142,-1228,16682,-12,-2,-12
FF-0F-F6-00,16125951,-1192,-1260,16660,-12,-2,-12
FF-0F-F7-00,16191487,-1186,-1246,16668,-17,-2,-12
FF-0F-F8-00,16257023,-1176,-1282,16674,-17,-2,-12
FF-0F-F9-00,16322559,-1154,-1288,16640,-10,0,-13
FF-0F-FA-00,16388095,-1184,-1288,16664,-10,0,-13
FF-0F-FB-00,16453631,-1196,-1270,16688,10,-2,-15
FF-0F-FC-00,16519167,-1274,-1166,16628,10,-2,-15
FF-0F-FD-00,16584703,-1250,-1160,16696,21,-2,-15
FF-0F-FE-00,16650239,-1248,-1252,16662,21,-2,-15
FF-0F-FF-00,16715775,-1176,-1270,16664,10,-1,-14
FF-0F-00-01,16781311,-1096,-1354,16578,10,-1,-14
FF-0F-01-01,16846847,-1186,-1374,16602,49,17,-20
FF-0F-02-01,16912383,-1202,-1282,16488,49,17,-20
FF-0F-03-01,16977919,-1328,-664,16612,120,39,-25
FF-0F-04-01,17043455,-1268,-850,16412,120,39,-25
FF-0F-05-01,17108991,-1136,-1336,16602,120,39,-25
FF-0F-06-01,17174527,-1296,-1002,16624,-11,-3,-11
FF-0F-07-01,17240063,-1226,-1268,16682,-11,-3,-11
FF-0F-08-01,17305599,-1202,-1040,16688,-25,-4,-10
FF-0F-09-01,17371135,-1216,-1204,16694,-25,-4,-10
FF-0F-0A-01,17436671,-1186,-1104,16662,-27,-4,-10
FF-0F-0B-01,17502207,-1196,-1142,16686,-27,-4,-10
FF-0F-0C-01,17567743,-1244,-1130,16616,-30,-3,-10
FF-0F-0D-01,17633279,-1176,-1136,16650,-30,-3,-10
FF-0F-0E-01,17698815,-1262,-902,16448,-30,-4,-10
FF-0F-0F-01,17764351,-1192,-1360,16538,-30,-4,-10
FF-0F-10-01,17829887,-1182,-936,16456,-37,-8,-11
FF-0F-11-01,17895423,-1308,-1268,16690,-37,-8,-11
FF-0F-12-01,17960959,-1120,-1106,16618,-33,-4,-7
FF-0F-13-01,18026495,-1232,-1118,16684,-33,-4,-7
FF-0F-14-01,18092031,-1254,-1088,16682,-27,-3,-9
FF-0F-15-01,18157567,-1192,-1134,16724,-27,-3,-9
FF-0F-16-01,18223103,-1322,-2,17050,-34,-5,-11
FF-0F-17-01,18288639,-1240,-1454,17024,-34,-5,-11
FF-0F-18-01,18354175,-1138,-1032,16604,-53,-12,-10
FF-0F-19-01,18419711,-1306,-1040,16492,-53,-12,-10
FF-0F-1A-01,18485247,-1206,-1258,16712,-28,-3,-11
FF-0F-1B-01,18550783,-1162,-1038,16828,-28,-3,-11
FF-0F-1C-01,18616319,-1280,-1250,16686,-26,-3,-11
FF-0F-1D-01,18681855,-1158,-1076,16572,-26,-3,-11
FF-0F-1E-01,18747391,-1190,-1154,16666,-25,-4,-10
FF-0F-1F-01,18812927,-1312,-1104,16612,-25,-4,-10
FF-0F-20-01,18878463,-1196,-1174,16688,-25,-3,-11
FF-0F-21-01,18943999,-1210,-1142,16664,-25,-3,-11
FF-0F-22-01,19009535,-1200,-1166,16686,-29,-3,-11
FF-0F-23-01,19075071,-1186,-1142,16664,-29,-3,-11
FF-0F-24-01,19140607,-1278,-1144,16664,-29,-3,-11
FF-0F-25-01,19206143,-1250,-1168,16664,-26,-3,-11
FF-0F-26-01,19271679,-1210,-1128,16682,-26,-3,-11
FF-0F-27-01,19337215,-1202,-1172,16652,-25,-4,-9
FF-0F-28-01,19402751,-1178,-1120,16684,-25,-4,-9
FF-0F-29-01,19468287,-1206,-1100,16694,-29,-4,-10
FF-0F-2A-01,19533823,-1142,-1114,16676,-29,-4,-10
FF-0F-2B-01,19599359,-1196,-1184,16642,-36,-7,-12
FF-0F-2C-01,19664895,-1240,-1174,16646,-36,-7,-12
FF-0F-2D-01,19730431,-1158,-1112,16682,-35,-5,-11
FF-0F-2E-01,19795967,-1232,-1160,16674,-35,-5,-11
FF-0F-2F-01,19861503,-1186,-1144,16662,-28,-4,-9
FF-0F-30-01,19927039,-1194,-1162,16706,-28,-4,-9
FF-0F-31-01,19992575,-1192,-1192,16684,-33,-6,-10
FF-0F-32-01,20058111,-1248,-1154,16638,-33,-6,-10
FF-0F-33-01,20123647,-1210,-1192,16680,-26,-2,-11
FF-0F-34-01,20189183,-1222,-1158,16670,-26,-2,-11
FF-0F-35-01,20254719,-1202,-1168,16632,-24,-3,-11
FF-0F-36-01,20320255,-1238,-1166,16662,-24,-3,-11
FF-0F-37-01,20385791,-1230,-1150,16688,-26,-3,-11
FF-0F-38-01,20451327,-1230,-1138,16650,-26,-3,-11
FF-0F-39-01,20516863,-1232,-1168,16684,-26,-2,-10
FF-0F-3A-01,20582399,-1232,-1138,16620,-26,-2,-10
FF-0F-3B-01,20647935,-1220,-1172,16606,-27,-3,-10
FF-0F-3C-01,20713471,-1234,-1180,16642,-27,-3,-10
FF-0F-3D-01,20779007,-1222,-1184,16662,-25,-3,-11
FF-0F-3E-01,20844543,-1178,-1158,16690,-25,-3,-11
FF-0F-3F-01,20910079,-1194,-1158,16646,-28,-3,-10
FF-0F-40-01,20975615,-1214,-1150,16684,-28,-3,-10
FF-0F-41-01,21041151,-1210,-1208,16666,-25,-3,-9
FF-0F-42-01,21106687,-1200,-1142,16664,-25,-3,-9
FF-0F-43-01,21172223,-1198,-1196,16662,-25,-3,-9
FF-0F-44-01,21237759,-1168,-1154,16692,-24,-3,-10
FF-0F-45-01,21303295,-1200,-1124,16686,-24,-3,-10
FF-0F-46-01,21368831,-1200,-1168,16642,-25,-3,-11
FF-0F-47-01,21434367,-1214,-1142,16662,-25,-3,-11
FF-0F-48-01,21499903,-1210,-1128,16686,-25,-3,-10
FF-0F-49-01,21565439,-1208,-1166,16658,-25,-3,-10
FF-0F-4A-01,21630975,-1224,-1134,16638,-25,-3,-11
FF-0F-4B-01,21696511,-1202,-1172,16650,-25,-3,-11
FF-0F-4C-01,21762047,-1176,-1166,16678,-26,-4,-11
FF-0F-4D-01,21827583,-1206,-1144,16624,-26,-4,-11
FF-0F-4E-01,21893119,-1166,-1180,16632,-26,-3,-9
FF-0F-4F-01,21958655,-1190,-1198,16626,-26,-3,-9
FF-0F-50-01,22024191,-1192,-1130,16702,-26,-4,-9
FF-0F-51-01,22089727,-1184,-1134,16684,-26,-4,-9
FF-0F-52-01,22155263,-1208,-1178,16678,-27,-3,-10
FF-0F-53-01,22220799,-1220,-1190,16656,-27,-3,-10
FF-0F-54-01,22286335,-1210,-1120,16686,-25,-3,-11
FF-0F-55-01,22351871,-1206,-1174,16644,-25,-3,-11
FF-0F-56-01,22417407,-1240,-1180,16670,-25,-2,-10
FF-0F-57-01,22482943,-1200,-1166,16646,-25,-2,-10
FF-0F-58-01,22548479,-1196,-1158,16650,-26,-2,-10
FF-0F-59-01,22614015,-1220,-1166,16660,-26,-2,-10
FF-0F-5A-01,22679551,-1220,-1172,16680,-24,-2,-9
FF-0F-5B-01,22745087,-1194,-1166,16712,-24,-2,-9
FF-0F-5C-01,22810623,-1176,-1162,16660,-26,-3,-9
FF-0F-5D-01,22876159,-1234,-1192,16648,-26,-3,-9
FF-0F-5E-01,22941695,-1196,-1174,16702,-25,-3,-11
FF-0F-5F-01,23007231,-1240,-1178,16710,-25,-3,-11
FF-0F-60-01,23072767,-1200,-1136,16644,-25,-2,-11
FF-0F-61-01,23138303,-1210,-1198,16708,-25,-2,-11
FF-0F-62-01,23203839,-1166,-1160,16632,-26,-3,-10
FF-0F-63-01,23269375,-1208,-1180,16598,-26,-3,-10
FF-0F-64-01,23334911,-1220,-1144,16684,-26,-3,-10
FF-0F-65-01,23400447,-1196,-1168,16648,-25,-3,-11
FF-0F-66-01,23465983,-1192,-1162,16700,-25,-3,-11
FF-0F-67-01,23531519,-1228,-1134,16694,-26,-2,-10
FF-0F-68-01,23597055,-1210,-1076,16798,-26,-2,-10
FF-0F-69-01,23662591,-1412,-778,16958,-43,-7,-10
FF-0F-6A-01,23728127,-1488,66,18470,-43,-7,-10
FF-0F-6B-01,23793663,354,-2680,12578,-215,-50,-2
FF-0F-6C-01,23859199,-1154,-1642,15646,-215,-50,-2
FF-0F-6D-01,23924735,1018,-1056,17676,-130,-8,37
FF-0F-6E-01,23990271,-1832,-548,16230,-130,-8,37
FF-0F-6F-01,24055807,-2886,-1162,16604,81,29,-13
FF-0F-70-01,24121343,-1414,-1632,16772,81,29,-13
FF-0F-71-01,24186879,-608,-1834,16538,-116,26,-1
FF-0F-72-01,24252415,-616,-1294,17018,-116,26,-1
FF-0F-73-01,24317951,-1112,-500,15908,124,100,-19
FF-0F-74-01,24383487,-1818,-754,17808,124,100,-19
FF-0F-75-01,24449023,-2626,-1314,16794,39,132,-3
FF-0F-76-01,24514559,-1206,-4120,11342,39,132,-3
FF-0F-77-01,24580095,-1106,-966,22896,-165,-29,7
FF-0F-78-01,24645631,-1200,766,16388,-165,-29,7
FF-0F-79-01,24711167,-394,-2330,21224,-371,-108,42
FF-0F-7A-01,24776703,-1128,-1958,20444,-371,-108,42
FF-0F-7B-01,24842239,-792,-1786,16548,-317,26,31
FF-0F-7C-01,24907775,-490,-2144,16286,-317,26,31
FF-0F-7D-01,24973311,-936,-2236,16426,-9,40,-7
FF-0F-7E-01,25038847,-1062,-1662,16548,-9,40,-7
FF-0F-7F-01,25104383,-990,-1264,16770,290,157,-43
FF-0F-80-01,25169919,-964,-922,16776,290,157,-43
FF-0F-81-01,25235455,-510,-1676,16550,317,127,-65
FF-0F-82-01,25300991,-360,-1318,16952,317,127,-65
FF-0F-83-01,25366527,-1686,-1338,17014,317,127,-65
FF-0F-84-01,25432063,182,-684,17124,408,233,-72
FF-0F-85-01,25497599,640,-662,16094,408,233,-72
FF-0F-86-01,25563135,854,-1306,17708,225,49,-30
FF-0F-87-01,25628671,1742,-548,16904,225,49,-30
FF-0F-88-01,25694207,-312,-1058,16972,-35,22,-18
FF-0F-89-01,25759743,2404,-1324,17608,-35,22,-18
FF-0F-8A-01,25825279,2364,-2592,18844,-1,103,-39
FF-0F-8B-01,25890815,3512,-1376,17324,-1,103,-39
FF-0F-8C-01,25956351,3614,-1268,17700,37,51,-90
FF-0F-8D-01,26021887,2414,934,19802,37,51,-90
FF-0F-8E-01,26087423,3220,-3312,17928,122,5,-109
FF-0F-8F-01,26152959,4672,1118,16576,122,5,-109
FF-0F-90-01,26218495,4742,1080,17656,-154,166,-162
FF-0F-91-01,26284031,5600,216,12524,-154,166,-162
FF-0F-92-01,26349567,3854,390,14918,8,-111,61
FF-0F-93-01,26415103,2332,968,15762,8,-111,61
FF-0F-94-01,26480639,5902,-1664,12512,231,-36,9
FF-0F-95-01,26546175,1374,-152,10150,231,-36,9
FF-0F-96-01,26611711,-1100,-3068,17954,-79,75,-262
FF-0F-97-01,26677247,6592,-3428,16418,-79,75,-262
FF-0F-98-01,26742783,-728,-62,16096,137,293,-474
FF-0F-99-01,26808319,4800,-510,10144,137,293,-474
FF-0F-9A-01,26873855,1670,-3634,19708,16,166,-658
FF-0F-9B-01,26939391,5392,990,13124,16,166,-658
FF-0F-9C-01,27004927,442,-3202,19242,-315,68,-357
FF-0F-9D-01,27070463,9178,12394,1164,-315,68,-357
FF-0F-9E-01,27135999,-3394,84,17250,-18,-127,393
FF-0F-9F-01,27201535,-4718,-2330,19052,-18,-127,393
FF-0F-A0-01,27267071,-4614,-1150,20150,-235,-275,496
FF-0F-A1-01,27332607,-3390,-2880,14014,-235,-275,496
FF-0F-A2-01,27398143,250,1602,15386,-235,-275,496
FF-0F-A3-01,27463679,-6080,-5230,19856,235,-11,532
FF-0F-A4-01,27529215,-3768,-970,20978,235,-11,532
FF-0F-A5-01,27594751,-3842,-2702,19758,87,5,-194
FF-0F-A6-01,27660287,-3062,-4272,14728,87,5,-194
FF-0F-A7-01,27725823,-3736,-1584,24374,82,68,-315
FF-0F-A8-01,27791359,-1394,-1080,17784,82,68,-315
FF-0F-A9-01,27856895,-3888,-158,20428,21,-36,-360
FF-0F-AA-01,27922431,-5806,-4494,18058,21,-36,-360
FF-0F-AB-01,27987967,-2210,-772,17760,-258,-66,27
FF-0F-AC-01,28053503,-1666,512,19838,-258,-66,27
FF-0F-AD-01,28119039,-3330,-850,18380,288,-98,68
FF-0F-AE-01,28184575,-8750,-916,20610,288,-98,68
FF-0F-AF-01,28250111,-11198,-820,21800,-321,-218,-23
FF-0F-B0-01,28315647,-3074,492,14668,-321,-218,-23
FF-0F-B1-01,28381183,-10130,1194,18748,-162,-32,466
FF-0F-B2-01,28446719,-7830,-2196,19990,-162,-32,466
FF-0F-B3-01,28512255,-824,-2156,11210,-156,91,553
FF-0F-B4-01,28577791,-9086,-1842,21168,-156,91,553
FF-0F-B5-01,28643327,-5978,-1372,16400,-136,-18,284
FF-0F-B6-01,28708863,-7078,334,13742,-136,-18,284
FF-0F-B7-01,28774399,-7918,-2128,15962,6,165,153
FF-0F-B8-01,28839935,-5254,-2164,17260,6,165,153
FF-0F-B9-01,28905471,-3902,3224,15262,154,132,25
FF-0F-BA-01,28971007,-5996,-2696,16650,154,132,25
FF-0F-BB-01,29036543,-4610,-1688,18042,88,125,26
FF-0F-BC-01,29102079,-3678,170,16706,88,125,26
FF-0F-BD-01,29167615,-3304,-796,16568,46,44,-35
FF-0F-BE-01,29233151,-4530,352,16940,46,44,-35
FF-0F-BF-01,29298687,-5532,-1062,17456,-222,-219,63
FF-0F-C0-01,29364223,-3514,-296,15608,-222,-219,63
FF-0F-C1-01,29429759,-6200,-1744,15292,-222,-219,63
FF-0F-C2-01,29495295,-5752,-2132,16374,-233,-193,214
FF-0F-C3-01,29560831,-4588,-1842,15520,-233,-193,214
FF-0F-C4-01,29626367,-3356,-820,16546,-131,-32,141
FF-0F-C5-01,29691903,-4110,-888,17022,-131,-32,141
FF-0F-C6-01,29757439,-2090,-1476,16860,17,55,9
FF-0F-C7-01,29822975,-1312,-1282,16792,17,55,9
FF-0F-C8-01,29888511,-2094,-832,16700,59,61,-24
FF-0F-C9-01,29954047,-1156,-648,16668,59,61,-24
FF-0F-CA-01,30019583,-886,-646,17136,87,47,-46
FF-0F-CB-01,30085119,-2906,-528,16616,87,47,-46
FF-0F-CC-01,30150655,-2658,-1454,16784,-65,-147,-23
FF-0F-CD-01,30216191,-1972,-1014,16734,-65,-147,-23
FF-0F-CE-01,30281727,-1664,-1148,16690,-85,-208,10
FF-0F-CF-01,30347263,-986,-1088,14160,-85,-208,10
FF-0F-D0-01,30412799,-1234,72,17698,-63,-222,-2
FF-0F-D1-01,30478335,-2096,-136,19500,-63,-222,-2
FF-0F-D2-01,30543871,-1528,1320,17108,-3,-52,-35
FF-0F-D3-01,30609407,-1384,200,15798,-3,-52,-35
