prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-21-05,86052863,-588,16264,-1170,-24,-46,-15
FF-0F-22-05,86118399,-678,16350,-1104,-24,-46,-15
FF-0F-23-05,86183935,-614,16284,-1130,-38,-15,-25
FF-0F-24-05,86249471,-546,16310,-1028,-38,-15,-25
FF-0F-25-05,86315007,-578,16262,-1064,-39,0,-20
FF-0F-26-05,86380543,-578,16284,-1068,-39,0,-20
FF-0F-27-05,86446079,-662,16332,-954,-31,39,-39
FF-0F-28-05,86511615,-676,16292,-1126,-31,39,-39
FF-0F-29-05,86577151,-638,16296,-1080,-33,-7,-25
FF-0F-2A-05,86642687,-616,16324,-976,-33,-7,-25
FF-0F-2B-05,86708223,-598,16270,-1084,-29,-22,-2
FF-0F-2C-05,86773759,-618,16280,-1094,-29,-22,-2
