prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-C3-01,29560831,406,-124,16720,-24,-4,-9
FF-0F-C4-01,29626367,384,-158,16748,-24,-4,-10
FF-0F-C5-01,29691903,408,-160,16784,-24,-4,-10
FF-0F-C6-01,29757439,378,-186,16788,-24,-3,-10
FF-0F-C7-01,29822975,396,-120,16790,-24,-3,-10
FF-0F-C8-01,29888511,360,-148,16686,-25,-3,-10
FF-0F-C9-01,29954047,392,-180,16716,-25,-3,-10
FF-0F-CA-01,30019583,354,-124,16686,-25,-3,-10
FF-0F-CB-01,30085119,336,-138,16676,-23,-3,-8
FF-0F-CC-01,30150655,402,-166,16728,-23,-3,-8
FF-0F-CD-01,30216191,376,-166,16680,-23,-3,-11
FF-0F-CE-01,30281727,392,-122,16756,-23,-3,-11
FF-0F-CF-01,30347263,360,-152,16774,-25,-4,-9
FF-0F-D0-01,30412799,384,-106,16726,-25,-4,-9
FF-0F-D1-01,30478335,410,-132,16726,-25,-3,-9
FF-0F-D2-01,30543871,366,-132,16728,-25,-3,-9
FF-0F-D3-01,30609407,408,-162,16730,-24,-2,-10
FF-0F-D4-01,30674943,402,-114,16668,-24,-2,-10
FF-0F-D5-01,30740479,400,-118,16746,-23,-4,-9
FF-0F-D6-01,30806015,382,-100,16750,-23,-4,-9
FF-0F-D7-01,30871551,320,-154,16658,-24,-3,-9
FF-0F-D8-01,30937087,362,-156,16746,-24,-3,-9
FF-0F-D9-01,31002623,402,-162,16788,-24,-4,-9
FF-0F-DA-01,31068159,384,-112,16724,-24,-4,-9
FF-0F-DB-01,31133695,384,-128,16766,-24,-4,-9
FF-0F-DC-01,31199231,396,-142,16754,-24,-4,-9
FF-0F-DD-01,31264767,364,-168,16760,-25,-4,-9
FF-0F-DE-01,31330303,372,-148,16748,-25,-4,-9
FF-0F-DF-01,31395839,402,-152,16750,-25,-4,-9
FF-0F-E0-01,31461375,382,-122,16734,-25,-4,-9
FF-0F-E1-01,31526911,386,-146,16686,-25,-3,-9
FF-0F-E2-01,31592447,392,-132,16760,-25,-3,-9
FF-0F-E3-01,31657983,390,-122,16738,-23,-4,-9
FF-0F-E4-01,31723519,374,-168,16716,-23,-4,-9
FF-0F-E5-01,31789055,400,-166,16680,-24,-4,-9
FF-0F-E6-01,31854591,416,-176,16686,-24,-4,-9
FF-0F-E7-01,31920127,342,-160,16730,-24,-5,-10
FF-0F-E8-01,31985663,386,-114,16750,-24,-5,-10
FF-0F-E9-01,32051199,360,-168,16744,-24,-5,-10
FF-0F-EA-01,32116735,392,-124,16778,-24,-4,-11
FF-0F-EB-01,32182271,378,-146,16740,-24,-4,-11
FF-0F-EC-01,32247807,384,-154,16730,-24,-4,-10
FF-0F-ED-01,32313343,396,-162,16702,-24,-4,-10
FF-0F-EE-01,32378879,378,-190,16728,-24,-4,-9
FF-0F-EF-01,32444415,376,-162,16750,-24,-4,-9
FF-0F-F0-01,32509951,396,-172,16752,-24,-3,-10
FF-0F-F1-01,32575487,336,-176,16746,-24,-3,-10
FF-0F-F2-01,32641023,378,-154,16686,-25,-4,-10
FF-0F-F3-01,32706559,416,-154,16798,-25,-4,-10
FF-0F-F4-01,32772095,372,-152,16764,-25,-3,-10
FF-0F-F5-01,32837631,366,-146,16774,-25,-3,-10
