prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-FB-8F,2415595519,-1198,-212,16736,-6,17,-1
FF-0F-FC-8F,2415661055,-1156,-212,16710,-6,16,-1
FF-0F-FD-8F,2415726591,-1234,-220,16814,-6,16,-1
FF-0F-FE-8F,2415792127,-1210,-224,16780,-6,17,-1
FF-0F-FF-8F,2415857663,-1202,-232,16684,-6,17,-1
FF-0F-00-90,2415923199,-1180,-200,16786,-6,16,-1
FF-0F-01-90,2415988735,-1216,-220,16740,-6,16,-1
FF-0F-02-90,2416054271,-1228,-252,16686,-7,14,-1
FF-0F-03-90,2416119807,-1184,-242,16752,-7,14,-1
FF-0F-04-90,2416185343,-1198,-226,16700,-7,16,-2
FF-0F-05-90,2416250879,-1172,-194,16688,-7,16,-2
FF-0F-06-90,2416316415,-1216,-212,16836,-6,16,0
FF-0F-07-90,2416381951,-1206,-256,16692,-6,16,0
FF-0F-08-90,2416447487,-1200,-244,16750,-7,16,-2
FF-0F-09-90,2416513023,-1172,-246,16854,-7,16,-2
FF-0F-0A-90,2416578559,-1184,-202,16678,-6,15,-1
FF-0F-0B-90,2416644095,-1188,-206,16686,-6,15,-1
FF-0F-0C-90,2416709631,-1210,-242,16784,-6,15,-1
FF-0F-0D-90,2416775167,-1180,-208,16712,-7,16,0
FF-0F-0E-90,2416840703,-1200,-200,16710,-7,16,0
FF-0F-0F-90,2416906239,-1212,-206,16790,-7,15,-1
FF-0F-10-90,2416971775,-1228,-212,16722,-7,15,-1
FF-0F-11-90,2417037311,-1184,-232,16748,-6,15,-1
FF-0F-12-90,2417102847,-1184,-230,16782,-6,15,-1
FF-0F-13-90,2417168383,-1212,-250,16684,-6,16,-2
FF-0F-14-90,2417233919,-1174,-192,16730,-6,16,-2
FF-0F-15-90,2417299455,-1192,-242,16796,-5,15,0
FF-0F-16-90,2417364991,-1172,-176,16662,-5,15,0
FF-0F-17-90,2417430527,-1206,-252,16722,-6,15,0
FF-0F-18-90,2417496063,-1168,-194,16764,-6,15,0
FF-0F-19-90,2417561599,-1192,-202,16696,-5,16,-1
FF-0F-1A-90,2417627135,-1198,-252,16764,-5,16,-1
FF-0F-1B-90,2417692671,-1160,-226,16782,-5,15,0
FF-0F-1C-90,2417758207,-1200,-258,16668,-5,15,0
FF-0F-1D-90,2417823743,-1220,-212,16696,-6,16,-1
FF-0F-1E-90,2417889279,-1188,-226,16776,-6,16,-1
FF-0F-1F-90,2417954815,-1190,-214,16730,-7,16,0
FF-0F-20-90,2418020351,-1238,-258,16746,-7,16,0
FF-0F-21-90,2418085887,-1212,-202,16776,-7,16,0
FF-0F-22-90,2418151423,-1190,-224,16676,-7,16,0
FF-0F-23-90,2418216959,-1190,-262,16774,-5,16,1
FF-0F-24-90,2418282495,-1186,-194,16786,-5,16,1
FF-0F-25-90,2418348031,-1180,-212,16638,-5,16,1
FF-0F-26-90,2418413567,-1178,-250,16740,-6,16,1
FF-0F-27-90,2418479103,-1148,-220,16776,-6,16,1
FF-0F-28-90,2418544639,-1228,-200,16740,-6,16,1
FF-0F-29-90,2418610175,-1256,-244,16762,-6,16,1
FF-0F-2A-90,2418675711,-1200,-230,16816,-6,17,-1
FF-0F-2B-90,2418741247,-1232,-246,16758,-6,17,-1
FF-0F-2C-90,2418806783,-1158,-270,16836,-6,15,0
FF-0F-2D-90,2418872319,-1180,-168,16808,-6,15,0
FF-0F-2E-90,2418937855,-1212,-214,16664,-5,16,0
FF-0F-2F-90,2419003391,-1194,-230,16874,-5,16,0
FF-0F-30-90,2419068927,-1162,-224,16804,-5,16,0
FF-0F-31-90,2419134463,-1164,-244,16742,-5,16,0
FF-0F-32-90,2419199999,-1220,-296,16796,-6,18,1
FF-0F-33-90,2419265535,-1220,-230,16728,-6,18,1
FF-0F-34-90,2419331071,-1224,-218,16758,-4,18,1
FF-0F-35-90,2419396607,-1210,-208,16776,-4,18,1
FF-0F-36-90,2419462143,-1232,-230,16738,-5,17,0
FF-0F-37-90,2419527679,-1172,-224,16696,-5,17,0
FF-0F-38-90,2419593215,-1162,-220,16802,-5,17,0
FF-0F-39-90,2419658751,-1174,-176,16754,-5,17,0
FF-0F-3A-90,2419724287,-1190,-206,16676,-6,17,1
FF-0F-3B-90,2419789823,-1216,-220,16782,-6,17,1
FF-0F-3C-90,2419855359,-1212,-188,16752,-6,17,1
FF-0F-3D-90,2419920895,-1194,-212,16738,-6,18,2
FF-0F-3E-90,2419986431,-1210,-212,16810,-6,18,2
FF-0F-3F-90,2420051967,-1144,-212,16726,-6,16,2
FF-0F-40-90,2420117503,-1188,-256,16722,-6,16,2
FF-0F-41-90,2420183039,-1200,-230,16784,-6,18,1
FF-0F-42-90,2420248575,-1200,-214,16738,-6,18,1
FF-0F-43-90,2420314111,-1232,-242,16752,-5,16,0
FF-0F-44-90,2420379647,-1190,-250,16856,-5,16,0
FF-0F-45-90,2420445183,-1194,-226,16752,-6,19,2
FF-0F-46-90,2420510719,-1206,-244,16738,-6,19,2
FF-0F-47-90,2420576255,-1200,-232,16818,-5,18,2
FF-0F-48-90,2420641791,-1158,-214,16750,-5,18,2
FF-0F-49-90,2420707327,-1224,-238,16712,-6,18,0
FF-0F-4A-90,2420772863,-1198,-262,16832,-6,18,0
FF-0F-4B-90,2420838399,-1184,-196,16760,-7,18,1
FF-0F-4C-90,2420903935,-1216,-262,16688,-7,18,1
FF-0F-4D-90,2420969471,-1198,-258,16846,-6,17,0
FF-0F-4E-90,2421035007,-1168,-200,16764,-6,17,0
FF-0F-4F-90,2421100543,-1164,-252,16688,-5,17,1
FF-0F-50-90,2421166079,-1176,-214,16820,-5,17,1
FF-0F-51-90,2421231615,-1202,-236,16748,-5,17,0
FF-0F-52-90,2421297151,-1172,-218,16702,-5,17,0
FF-0F-53-90,2421362687,-1218,-242,16744,-7,18,1
FF-0F-54-90,2421428223,-1176,-196,16682,-7,18,1
FF-0F-55-90,2421493759,-1172,-218,16770,-7,18,1
FF-0F-56-90,2421559295,-1200,-202,16792,-5,16,1
FF-0F-57-90,2421624831,-1184,-202,16762,-5,16,1
FF-0F-58-90,2421690367,-1198,-242,16728,-6,18,0
FF-0F-59-90,2421755903,-1172,-200,16786,-6,18,0
FF-0F-5A-90,2421821439,-1212,-226,16724,-4,15,0
FF-0F-5B-90,2421886975,-1250,-206,16722,-4,15,0
FF-0F-5C-90,2421952511,-1198,-250,16836,-6,15,1
FF-0F-5D-90,2422018047,-1188,-220,16728,-6,15,1
FF-0F-5E-90,2422083583,-1200,-214,16704,-6,17,1
FF-0F-5F-90,2422149119,-1212,-192,16774,-6,17,1
FF-0F-60-90,2422214655,-1188,-214,16732,-5,16,0
FF-0F-61-90,2422280191,-1180,-238,16740,-5,16,0
FF-0F-62-90,2422345727,-1188,-238,16838,-5,17,1
FF-0F-63-90,2422411263,-1184,-188,16720,-5,17,1
FF-0F-64-90,2422476799,-1242,-188,16786,-6,16,1
FF-0F-65-90,2422542335,-1194,-192,16812,-6,16,1
FF-0F-66-90,2422607871,-1210,-220,16728,-7,17,0
FF-0F-67-90,2422673407,-1238,-250,16752,-7,17,0
FF-0F-68-90,2422738943,-1212,-238,16856,-6,17,1
FF-0F-69-90,2422804479,-1224,-196,16696,-6,17,1
FF-0F-6A-90,2422870015,-1220,-220,16818,-6,17,0
FF-0F-6B-90,2422935551,-1206,-200,16780,-6,17,0
FF-0F-6C-90,2423001087,-1188,-230,16688,-6,17,1
FF-0F-6D-90,2423066623,-1232,-212,16736,-6,17,1
FF-0F-6E-90,2423132159,-1194,-224,16770,-6,17,1
FF-0F-6F-90,2423197695,-1178,-200,16660,-6,17,1
FF-0F-70-90,2423263231,-1238,-230,16700,-6,17,1
FF-0F-71-90,2423328767,-1224,-200,16830,-6,16,3
FF-0F-72-90,2423394303,-1210,-220,16700,-6,16,3
FF-0F-73-90,2423459839,-1216,-226,16726,-5,15,2
FF-0F-74-90,2423525375,-1162,-196,16788,-5,15,2
FF-0F-75-90,2423590911,-1206,-220,16724,-5,16,2
FF-0F-76-90,2423656447,-1206,-186,16736,-5,16,2
FF-0F-77-90,2423721983,-1156,-236,16762,-5,15,1
FF-0F-78-90,2423787519,-1180,-214,16670,-5,15,1
FF-0F-79-90,2423853055,-1178,-226,16728,-6,16,1
FF-0F-7A-90,2423918591,-1194,-172,16790,-6,16,1
FF-0F-7B-90,2423984127,-1202,-244,16654,-6,15,1
FF-0F-7C-90,2424049663,-1200,-206,16776,-6,15,1
FF-0F-7D-90,2424115199,-1202,-186,16784,-4,17,1
FF-0F-7E-90,2424180735,-1202,-220,16680,-4,17,1
FF-0F-7F-90,2424246271,-1148,-226,16830,-8,15,1
FF-0F-80-90,2424311807,-1210,-220,16766,-8,15,1
FF-0F-81-90,2424377343,-1198,-202,16740,-5,16,1
FF-0F-82-90,2424442879,-1222,-232,16784,-5,16,1
FF-0F-83-90,2424508415,-1238,-220,16804,-6,16,1
FF-0F-84-90,2424573951,-1162,-242,16686,-6,16,1
FF-0F-85-90,2424639487,-1212,-218,16800,-6,16,1
FF-0F-86-90,2424705023,-1198,-220,16722,-6,16,1
FF-0F-87-90,2424770559,-1242,-218,16692,-6,16,1
FF-0F-88-90,2424836095,-1224,-186,16804,-7,15,0
FF-0F-89-90,2424901631,-1180,-230,16732,-7,15,0
FF-0F-8A-90,2424967167,-1188,-238,16760,-5,17,0
FF-0F-8B-90,2425032703,-1190,-200,16794,-5,17,0
FF-0F-8C-90,2425098239,-1188,-236,16734,-7,16,2
FF-0F-8D-90,2425163775,-1220,-194,16714,-7,16,2
FF-0F-8E-90,2425229311,-1210,-214,16812,-7,15,1
FF-0F-8F-90,2425294847,-1190,-212,16770,-7,15,1
FF-0F-90-90,2425360383,-1194,-212,16694,-6,16,1
FF-0F-91-90,2425425919,-1210,-242,16740,-6,16,1
FF-0F-92-90,2425491455,-1206,-246,16788,-8,16,2
FF-0F-93-90,2425556991,-1180,-226,16738,-8,16,2
FF-0F-94-90,2425622527,-1202,-214,16748,-6,17,1
FF-0F-95-90,2425688063,-1224,-158,16728,-6,17,1
FF-0F-96-90,2425753599,-1184,-242,16724,-6,16,1
FF-0F-97-90,2425819135,-1206,-192,16844,-6,16,1
FF-0F-98-90,2425884671,-1202,-218,16696,-5,15,0
FF-0F-99-90,2425950207,-1238,-236,16686,-5,15,0
FF-0F-9A-90,2426015743,-1186,-256,16806,-7,16,1
FF-0F-9B-90,2426081279,-1192,-226,16742,-7,16,1
FF-0F-9C-90,2426146815,-1202,-214,16692,-6,16,2
FF-0F-9D-90,2426212351,-1184,-238,16790,-6,16,2
FF-0F-9E-90,2426277887,-1202,-148,16746,-6,16,2
FF-0F-9F-90,2426343423,-1232,-246,16744,-6,16,0
FF-0F-A0-90,2426408959,-1198,-252,16770,-6,16,0
FF-0F-A1-90,2426474495,-1158,-230,16682,-7,17,0
FF-0F-A2-90,2426540031,-1198,-230,16762,-7,17,0
FF-0F-A3-90,2426605567,-1220,-252,16828,-6,15,0
FF-0F-A4-90,2426671103,-1216,-178,16738,-6,15,0
FF-0F-A5-90,2426736639,-1220,-230,16776,-6,17,0
FF-0F-A6-90,2426802175,-1230,-242,16754,-6,17,0
FF-0F-A7-90,2426867711,-1206,-226,16730,-8,15,0
FF-0F-A8-90,2426933247,-1172,-274,16754,-8,15,0
FF-0F-A9-90,2426998783,-1196,-202,16774,-6,15,0
FF-0F-AA-90,2427064319,-1166,-224,16708,-6,15,0
FF-0F-AB-90,2427129855,-1202,-224,16776,-7,16,1
FF-0F-AC-90,2427195391,-1168,-220,16774,-7,16,1
FF-0F-AD-90,2427260927,-1206,-230,16670,-5,17,1
FF-0F-AE-90,2427326463,-1238,-252,16762,-5,17,1
FF-0F-AF-90,2427391999,-1224,-244,16768,-7,16,1
FF-0F-B0-90,2427457535,-1194,-196,16734,-7,16,1
FF-0F-B1-90,2427523071,-1248,-206,16770,-6,17,1
FF-0F-B2-90,2427588607,-1168,-192,16822,-6,17,1
FF-0F-B3-90,2427654143,-1174,-236,16728,-7,16,0
FF-0F-B4-90,2427719679,-1168,-242,16776,-7,16,0
FF-0F-B5-90,2427785215,-1210,-256,16810,-7,17,1
FF-0F-B6-90,2427850751,-1202,-202,16692,-7,17,1
FF-0F-B7-90,2427916287,-1212,-220,16762,-7,17,1
FF-0F-B8-90,2427981823,-1180,-188,16802,-5,17,0
FF-0F-B9-90,2428047359,-1206,-194,16740,-5,17,0
FF-0F-BA-90,2428112895,-1206,-192,16752,-6,16,1
FF-0F-BB-90,2428178431,-1220,-226,16836,-6,16,1
FF-0F-BC-90,2428243967,-1180,-242,16688,-6,15,0
FF-0F-BD-90,2428309503,-1190,-214,16776,-6,15,0
FF-0F-BE-90,2428375039,-1174,-218,16828,-6,17,-1
FF-0F-BF-90,2428440575,-1190,-170,16748,-6,17,-1
FF-0F-C0-90,2428506111,-1194,-206,16756,-6,16,0
FF-0F-C1-90,2428571647,-1222,-242,16792,-6,16,0
FF-0F-C2-90,2428637183,-1232,-192,16696,-6,17,1
FF-0F-C3-90,2428702719,-1186,-226,16776,-6,17,1
FF-0F-C4-90,2428768255,-1192,-192,16800,-7,15,0
FF-0F-C5-90,2428833791,-1212,-202,16768,-7,15,0
FF-0F-C6-90,2428899327,-1220,-224,16788,-7,16,1
FF-0F-C7-90,2428964863,-1202,-242,16804,-7,16,1
FF-0F-C8-90,2429030399,-1190,-196,16652,-7,17,1
FF-0F-C9-90,2429095935,-1224,-208,16764,-7,17,1
FF-0F-CA-90,2429161471,-1210,-242,16734,-7,16,0
FF-0F-CB-90,2429227007,-1198,-200,16684,-7,16,0
FF-0F-CC-90,2429292543,-1200,-250,16864,-5,15,1
FF-0F-CD-90,2429358079,-1172,-156,16802,-5,15,1
FF-0F-CE-90,2429423615,-1194,-246,16698,-8,15,1
FF-0F-CF-90,2429489151,-1232,-214,16768,-8,15,1
FF-0F-D0-90,2429554687,-1166,-214,16806,-8,15,1
FF-0F-D1-90,2429620223,-1184,-206,16696,-5,16,1
FF-0F-D2-90,2429685759,-1200,-238,16832,-5,16,1
FF-0F-D3-90,2429751295,-1220,-186,16752,-6,16,1
FF-0F-D4-90,2429816831,-1228,-200,16690,-6,16,1
FF-0F-D5-90,2429882367,-1188,-262,16856,-6,17,1
FF-0F-D6-90,2429947903,-1152,-218,16754,-6,17,1
FF-0F-D7-90,2430013439,-1166,-220,16662,-8,17,0
FF-0F-D8-90,2430078975,-1222,-188,16822,-8,17,0
FF-0F-D9-90,2430144511,-1162,-226,16768,-6,15,1
FF-0F-DA-90,2430210047,-1168,-232,16730,-6,15,1
FF-0F-DB-90,2430275583,-1178,-266,16826,-6,15,0
FF-0F-DC-90,2430341119,-1178,-242,16788,-6,15,0
FF-0F-DD-90,2430406655,-1210,-220,16752,-7,16,1
FF-0F-DE-90,2430472191,-1210,-218,16792,-7,16,1
FF-0F-DF-90,2430537727,-1184,-200,16728,-7,15,1
FF-0F-E0-90,2430603263,-1208,-186,16720,-7,15,1
FF-0F-E1-90,2430668799,-1238,-238,16808,-6,15,0
FF-0F-E2-90,2430734335,-1172,-202,16744,-6,15,0
FF-0F-E3-90,2430799871,-1216,-238,16716,-6,16,0
FF-0F-E4-90,2430865407,-1194,-270,16752,-6,16,0
FF-0F-E5-90,2430930943,-1212,-218,16740,-6,16,0
FF-0F-E6-90,2430996479,-1232,-258,16766,-6,16,0
FF-0F-E7-90,2431062015,-1180,-212,16838,-7,15,0
FF-0F-E8-90,2431127551,-1172,-214,16778,-7,15,0
FF-0F-E9-90,2431193087,-1212,-252,16698,-7,15,0
FF-0F-EA-90,2431258623,-1206,-230,16814,-6,16,0
FF-0F-EB-90,2431324159,-1146,-232,16726,-6,16,0
FF-0F-EC-90,2431389695,-1180,-208,16714,-7,16,1
FF-0F-ED-90,2431455231,-1248,-230,16822,-7,16,1
FF-0F-EE-90,2431520767,-1222,-212,16706,-5,16,0
FF-0F-EF-90,2431586303,-1212,-268,16764,-5,16,0
FF-0F-F0-90,2431651839,-1214,-236,16802,-7,16,-2
FF-0F-F1-90,2431717375,-1210,-230,16764,-7,16,-2
FF-0F-F2-90,2431782911,-1220,-230,16720,-6,16,1
FF-0F-F3-90,2431848447,-1158,-236,16778,-6,16,1
FF-0F-F4-90,2431913983,-1162,-206,16734,-7,16,0
FF-0F-F5-90,2431979519,-1202,-236,16722,-7,16,0
FF-0F-F6-90,2432045055,-1250,-220,16818,-5,16,1
FF-0F-F7-90,2432110591,-1210,-242,16676,-5,16,1
FF-0F-F8-90,2432176127,-1212,-256,16710,-8,15,0
FF-0F-F9-90,2432241663,-1194,-200,16812,-8,15,0
FF-0F-FA-90,2432307199,-1232,-188,16700,-5,16,0
FF-0F-FB-90,2432372735,-1162,-220,16770,-5,16,0
FF-0F-FC-90,2432438271,-1192,-256,16756,-6,15,0
FF-0F-FD-90,2432503807,-1144,-212,16694,-6,15,0
FF-0F-FE-90,2432569343,-1194,-194,16768,-5,17,1
FF-0F-FF-90,2432634879,-1242,-232,16816,-5,17,1
FF-0F-00-91,2432700415,-1228,-212,16706,-5,17,1
FF-0F-01-91,2432765951,-1174,-214,16774,-7,16,1
FF-0F-02-91,2432831487,-1198,-200,16870,-7,16,1
FF-0F-03-91,2432897023,-1174,-246,16716,-7,16,0
FF-0F-04-91,2432962559,-1222,-238,16786,-7,16,0
FF-0F-05-91,2433028095,-1178,-238,16796,-7,17,1
FF-0F-06-91,2433093631,-1200,-186,16686,-7,17,1
FF-0F-07-91,2433159167,-1222,-224,16738,-8,16,1
FF-0F-08-91,2433224703,-1166,-200,16818,-8,16,1
FF-0F-09-91,2433290239,-1206,-214,16750,-6,16,0
FF-0F-0A-91,2433355775,-1198,-242,16776,-6,16,0
FF-0F-0B-91,2433421311,-1224,-206,16764,-7,16,0
FF-0F-0C-91,2433486847,-1200,-244,16716,-7,16,0
FF-0F-0D-91,2433552383,-1234,-212,16740,-6,16,1
FF-0F-0E-91,2433617919,-1198,-196,16722,-6,16,1
FF-0F-0F-91,2433683455,-1216,-188,16674,-6,15,-1
FF-0F-10-91,2433748991,-1222,-220,16768,-6,15,-1
FF-0F-11-91,2433814527,-1212,-194,16798,-5,15,-1
FF-0F-12-91,2433880063,-1260,-252,16690,-5,15,-1
FF-0F-13-91,2433945599,-1190,-208,16780,-6,16,0
FF-0F-14-91,2434011135,-1238,-208,16804,-6,16,0
FF-0F-15-91,2434076671,-1216,-256,16684,-8,16,-1
FF-0F-16-91,2434142207,-1164,-214,16756,-8,16,-1
FF-0F-17-91,2434207743,-1188,-196,16772,-5,15,0
FF-0F-18-91,2434273279,-1202,-226,16674,-5,15,0
FF-0F-19-91,2434338815,-1190,-200,16744,-5,15,0
FF-0F-1A-91,2434404351,-1216,-196,16734,-8,15,1
FF-0F-1B-91,2434469887,-1228,-208,16676,-8,15,1
FF-0F-1C-91,2434535423,-1202,-208,16770,-6,15,0
FF-0F-1D-91,2434600959,-1174,-232,16770,-6,15,0
FF-0F-1E-91,2434666495,-1202,-230,16668,-6,16,0
FF-0F-1F-91,2434732031,-1230,-220,16768,-6,16,0
FF-0F-20-91,2434797567,-1232,-186,16728,-4,16,1
FF-0F-21-91,2434863103,-1206,-182,16660,-4,16,1
FF-0F-22-91,2434928639,-1198,-214,16770,-8,17,0
FF-0F-23-91,2434994175,-1228,-192,16770,-8,17,0
FF-0F-24-91,2435059711,-1198,-214,16670,-7,16,2
FF-0F-25-91,2435125247,-1210,-226,16796,-7,16,2
FF-0F-26-91,2435190783,-1210,-208,16746,-7,16,1
FF-0F-27-91,2435256319,-1228,-220,16722,-7,16,1
FF-0F-28-91,2435321855,-1198,-236,16784,-7,15,0
FF-0F-29-91,2435387391,-1224,-246,16734,-7,15,0
FF-0F-2A-91,2435452927,-1188,-226,16690,-6,16,0
FF-0F-2B-91,2435518463,-1174,-218,16760,-6,16,0
FF-0F-2C-91,2435583999,-1206,-194,16712,-5,15,0
FF-0F-2D-91,2435649535,-1210,-230,16696,-5,15,0
FF-0F-2E-91,2435715071,-1188,-232,16802,-7,15,0
FF-0F-2F-91,2435780607,-1212,-258,16756,-7,15,0
FF-0F-30-91,2435846143,-1222,-242,16682,-6,16,0
FF-0F-31-91,2435911679,-1194,-226,16780,-6,16,0
FF-0F-32-91,2435977215,-1166,-230,16728,-6,16,0
FF-0F-33-91,2436042751,-1210,-168,16694,-6,16,1
FF-0F-34-91,2436108287,-1228,-224,16836,-6,16,1
FF-0F-35-91,2436173823,-1198,-232,16728,-7,17,1
FF-0F-36-91,2436239359,-1216,-242,16734,-7,17,1
FF-0F-37-91,2436304895,-1184,-206,16808,-7,16,1
FF-0F-38-91,2436370431,-1202,-230,16740,-7,16,1
FF-0F-39-91,2436435967,-1178,-176,16722,-5,16,0
FF-0F-3A-91,2436501503,-1210,-206,16770,-5,16,0
FF-0F-3B-91,2436567039,-1190,-208,16752,-9,16,0
